ts,timestamp,latitudeLog,longitudeLog,temp_data,hPa_data,hum_data,lux_data,ox_data,red_data,nh3_data,pm1_data,pm25_data,pm10_data
1637333163,19/11/2021 14:46,52.10284167,5.08284,11.0094408,1029.725849,68.66078951,465.3142,20.71232877,585.6666667,744,4,5,6
1637333166,19/11/2021 14:46,52.10283333,5.082831667,11.00470236,1029.71231,68.6500252,546.09035,20.61691542,579.0515464,733.7435897,4,6,6
1637333169,19/11/2021 14:46,52.10283333,5.082831667,11.00030641,1029.729803,68.64477598,609.3646,20.61691542,579.0515464,733.7435897,5,6,7
1637333171,19/11/2021 14:46,52.10283333,5.082831667,10.99516917,1029.710265,68.62247109,434.58705,20.71232877,585.6666667,733.7435897,5,6,7
1637333174,19/11/2021 14:46,52.10283333,5.082831667,10.92644281,1029.708338,68.72892929,1,20.71232877,585.6666667,733.7435897,5,6,6
1637333177,19/11/2021 14:46,52.10283333,5.082831667,10.89702218,1029.723652,68.83232222,436.67115,20.61691542,579.0515464,723.7468354,5,6,6
1637333179,19/11/2021 14:46,52.10283333,5.082831667,10.9162012,1029.726853,68.85004841,407.56975,20.61691542,579.0515464,723.7468354,5,7,7
1637333182,19/11/2021 14:46,52.10273833,5.082768333,10.93092795,1029.735275,68.7466522,1,20.61691542,579.0515464,714,5,6,7
1637333184,19/11/2021 14:46,52.10273833,5.082768333,10.92676184,1029.730433,68.72937406,763.5199,20.61691542,585.6666667,714,5,6,6
1637333187,19/11/2021 14:46,52.10274,5.082765,10.94311182,1029.734282,68.79485878,1,20.61691542,579.0515464,714,4,6,7
1637333190,19/11/2021 14:46,52.10274,5.082765,10.98518085,1029.728948,68.79157233,316.61825,20.61691542,572.5714286,714,5,6,7
1637333192,19/11/2021 14:46,52.10274,5.082765,11.02245514,1029.735104,68.79895882,1,20.61691542,572.5714286,704.4938272,5,8,8
1637333195,19/11/2021 14:46,52.10274,5.082765,11.07613573,1029.726856,68.81195036,1,20.61691542,572.5714286,704.4938272,6,7,8
1637333197,19/11/2021 14:46,52.10274,5.082765,11.07550709,1029.733017,68.68609072,766.10035,20.61691542,572.5714286,695.2195122,6,7,8
1637333200,19/11/2021 14:46,52.10273667,5.082761667,11.05424972,1029.744947,68.71809672,1,20.52173913,572.5714286,695.2195122,6,7,7
1637333203,19/11/2021 14:46,52.10273667,5.082761667,11.03027593,1029.734593,68.76597873,1,20.52173913,572.5714286,695.2195122,6,7,8
1637333205,19/11/2021 14:46,52.10273667,5.082761667,11.05390723,1029.73087,68.67962084,1,20.52173913,579.0515464,695.2195122,6,7,7
1637333208,19/11/2021 14:46,52.10273667,5.082761667,11.11829402,1029.742197,68.48050193,1,20.61691542,572.5714286,695.2195122,5,7,7
1637333210,19/11/2021 14:46,52.10273667,5.082761667,11.12782721,1029.74085,68.47509556,1,20.61691542,566.2222222,686.1686747,5,6,6
1637333213,19/11/2021 14:46,52.102735,5.082765,11.13713058,1029.738093,68.41577674,1,20.61691542,572.5714286,686.1686747,5,6,6
1637333216,19/11/2021 14:46,52.102735,5.082765,11.11972028,1029.737857,68.43716185,1,20.61691542,572.5714286,686.1686747,5,5,5
1637333218,19/11/2021 14:46,52.102735,5.082765,11.08821184,1029.72474,68.50656261,1,20.61691542,572.5714286,677.3333333,4,3,3
1637333221,19/11/2021 14:47,52.102735,5.082765,11.01634677,1029.716128,68.62880616,1,20.71232877,572.5714286,686.1686747,2,3,4
1637333224,19/11/2021 14:47,52.102735,5.082765,10.90800507,1029.713344,68.82162824,1,20.80798005,572.5714286,695.2195122,3,6,6
1637333226,19/11/2021 14:47,52.102735,5.082765,10.86513847,1029.710061,69.00500848,1,20.90387016,579.0515464,695.2195122,4,7,7
1637333229,19/11/2021 14:47,52.102735,5.082765,10.83014898,1029.720224,69.13395295,1,21.09637046,599.3191489,704.4938272,4,7,7
1637333231,19/11/2021 14:47,52.102735,5.082765,10.77672179,1029.716734,69.25669868,1,21.09637046,579.0515464,704.4938272,5,8,8
1637333234,19/11/2021 14:47,52.102735,5.082765,10.72949214,1029.749514,69.44117638,1183.81435,21.19298246,579.0515464,714,6,8,8
1637333237,19/11/2021 14:47,52.102735,5.082765,10.76009031,1029.746446,69.5233724,1222.5665,21.19298246,585.6666667,733.7435897,6,8,9
1637333239,19/11/2021 14:47,52.102735,5.082765,10.76117405,1029.753474,69.49654457,1,21.19298246,585.6666667,744,6,8,9
1637333242,19/11/2021 14:47,52.102735,5.082765,10.75880014,1029.750347,69.58377132,1,21.19298246,585.6666667,754.5263158,6,8,9
1637333244,19/11/2021 14:47,52.102735,5.082765,10.75642622,1029.74044,69.70941132,1,21.38693467,585.6666667,754.5263158,6,9,10
1637333247,19/11/2021 14:47,52.102735,5.082765,10.73479358,1029.743406,69.86107354,90.24855,21.48427673,592.4210526,765.3333333,7,9,9
1637333250,19/11/2021 14:47,52.102735,5.082765,10.69095594,1029.727094,69.9952966,1,21.58186398,592.4210526,787.8356164,7,7,7
1637333252,19/11/2021 14:47,52.102735,5.082765,10.66455205,1029.723342,70.12967453,1,21.38693467,592.4210526,787.8356164,6,7,8
1637333255,19/11/2021 14:47,52.102735,5.082765,10.60299453,1029.735027,70.20932912,1,21.48427673,599.3191489,799.5555556,6,6,7
1637333258,19/11/2021 14:47,52.10273167,5.082763333,10.59098422,1029.726843,70.08278163,415.74255,21.48427673,599.3191489,811.6056338,6,6,8
1637333260,19/11/2021 14:47,52.10273167,5.082763333,10.57083411,1029.730971,70.13133871,1,21.48427673,599.3191489,824,5,6,7
1637333263,19/11/2021 14:47,52.10273167,5.082763333,10.56263804,1029.729312,70.18519121,1,21.48427673,599.3191489,824,5,6,6
1637333265,19/11/2021 14:47,52.10273167,5.082763333,10.57154255,1029.707025,70.16934164,149.51715,21.58186398,592.4210526,824,5,7,7
1637333268,19/11/2021 14:47,52.10273167,5.082763333,10.61526757,1029.712356,70.12732116,127.40315,21.58186398,592.4210526,824,5,7,8
1637333271,19/11/2021 14:47,52.10272667,5.082761667,10.64063465,1029.728624,70.1560335,1,21.58186398,599.3191489,824,5,7,9
1637333273,19/11/2021 14:47,52.10272667,5.082761667,10.69543167,1029.727415,69.83602985,276.34325,21.58186398,613.5652174,863.4029851,5,8,9
1637333276,19/11/2021 14:47,52.10272667,5.082761667,10.74615177,1029.745438,69.43429786,1,21.48427673,606.3655914,849.8823529,5,8,10
1637333278,19/11/2021 14:47,52.10272667,5.082761667,10.7595414,1029.734828,69.3099157,1,21.38693467,599.3191489,863.4029851,5,7,9
1637333281,19/11/2021 14:48,52.10272667,5.082761667,10.7859688,1029.735626,69.19692254,1,21.28983689,592.4210526,863.4029851,4,8,10
1637333284,19/11/2021 14:48,52.10272667,5.082756667,10.77681094,1029.73574,69.1484163,953.40335,21.09637046,360.2162162,836.7536232,4,8,8
1637333286,19/11/2021 14:48,52.10272667,5.082756667,10.7908527,1029.736364,69.13287063,933.95035,21,560,836.7536232,4,9,10
1637333289,19/11/2021 14:48,52.10272667,5.082756667,10.82603919,1029.729345,69.07877798,749.4558,20.90387016,599.3191489,836.7536232,6,10,11
1637333292,19/11/2021 14:48,52.10272667,5.082756667,10.85817621,1029.699024,69.26703417,1,20.90387016,606.3655914,849.8823529,6,9,10
1637333294,19/11/2021 14:48,52.10272667,5.082756667,10.88209365,1029.707288,69.16924264,1,20.80798005,606.3655914,863.4029851,6,9,10
1637333297,19/11/2021 14:48,52.10273,5.08276,10.93164096,1029.709416,69.27576231,1,20.61691542,606.3655914,877.3333333,6,7,8
1637333299,19/11/2021 14:48,52.10273,5.08276,10.97681577,1029.70745,69.62371503,1,20.33209418,599.3191489,863.4029851,5,7,7
1637333302,19/11/2021 14:48,52.10273,5.08276,11.01762751,1029.71783,69.18764925,1,20.23762376,606.3655914,877.3333333,5,9,9
1637333305,19/11/2021 14:48,52.10273,5.08276,11.06285867,1029.729822,68.8276721,1893.70235,20.1433869,599.3191489,877.3333333,7,10,9
1637333308,19/11/2021 14:48,52.10273,5.08276,11.08101025,1029.706047,68.675037,1070.3734,20.04938272,606.3655914,877.3333333,8,13,14
1637333310,19/11/2021 14:48,52.10273,5.08276,11.13189467,1029.717046,68.61039722,1142.4197,19.86206897,599.3191489,877.3333333,11,21,24
1637333313,19/11/2021 14:48,52.10273,5.08276,11.14322949,1029.69485,68.57911383,2428.02405,19.86206897,599.3191489,877.3333333,18,26,27
1637333316,19/11/2021 14:48,52.10273,5.08276,11.18118878,1029.681665,68.48213247,2413.6578,19.67567568,599.3191489,877.3333333,19,25,26
1637333318,19/11/2021 14:48,52.10273,5.08276,11.23495864,1029.68221,68.50757268,1192.82785,19.58282209,592.4210526,863.4029851,16,21,21
1637333321,19/11/2021 14:48,52.10273,5.08276,11.29514647,1029.695525,68.53195819,1,19.58282209,592.4210526,849.8823529,15,17,13
1637333324,19/11/2021 14:48,52.10273,5.08276,11.3127258,1029.685066,68.41872021,1232.14815,19.49019608,585.6666667,836.7536232,6,11,12
1637333327,19/11/2021 14:48,52.10273,5.08276,11.37354228,1029.675253,68.299702,822.85395,19.49019608,592.4210526,824,7,15,15
1637333329,19/11/2021 14:48,52.10272667,5.082758333,11.41663889,1029.6748,68.11502037,960.91435,19.58282209,592.4210526,824,9,16,16
1637333332,19/11/2021 14:48,52.10272667,5.082758333,11.48399551,1029.698364,67.90932163,1,19.67567568,592.4210526,824,10,17,17
1637333335,19/11/2021 14:48,52.10272667,5.082758333,11.51824392,1029.700273,68.04894974,1521.8557,19.58282209,585.6666667,824,11,16,16
1637333337,19/11/2021 14:48,52.10272667,5.082758333,11.5306297,1029.719061,68.05025028,2079.62155,19.49019608,592.4210526,811.6056338,10,13,14
1637333340,19/11/2021 14:48,52.10272667,5.082758333,11.5567478,1029.70561,68.13584075,1,19.49019608,592.4210526,824,9,14,14
1637333342,19/11/2021 14:49,52.10272833,5.08276,11.65132989,1029.718075,67.88932285,1,19.49019608,592.4210526,824,9,13,13
1637333345,19/11/2021 14:49,52.10272833,5.08276,11.65309868,1029.709136,67.41131979,1,19.58282209,592.4210526,824,9,11,12
1637333348,19/11/2021 14:49,52.10272833,5.08276,11.61930543,1029.701742,67.18466362,1,19.49019608,592.4210526,836.7536232,8,11,11
1637333350,19/11/2021 14:49,52.10272833,5.08276,11.5829457,1029.703189,67.44599166,381.8626,19.58282209,599.3191489,836.7536232,8,10,10
1637333353,19/11/2021 14:49,52.10272833,5.08276,11.51958609,1029.686701,67.54656948,1,19.67567568,606.3655914,849.8823529,7,9,8
1637333355,19/11/2021 14:49,52.10272833,5.08276,11.4500618,1029.683059,67.41575546,389.47835,19.76875769,606.3655914,877.3333333,6,6,7
1637333358,19/11/2021 14:49,52.10198833,5.082385,11.38947508,1029.670559,67.41841018,154.7675,20.1433869,613.5652174,906.5,4,5,5
1637333361,19/11/2021 14:49,52.10198833,5.082385,11.36205295,1029.669917,67.4171149,432.69665,20.04938272,606.3655914,906.5,4,5,6
1637333363,19/11/2021 14:49,52.10198167,5.082398333,11.37837948,1029.65465,67.56008065,781.76885,20.04938272,606.3655914,921.7777778,4,9,10
1637333366,19/11/2021 14:49,52.10198167,5.082398333,11.38103008,1029.653333,67.69627713,1,20.1433869,606.3655914,937.5483871,7,9,11
1637333369,19/11/2021 14:49,52.10198167,5.082398333,11.3933595,1029.663251,67.92246961,1,20.1433869,599.3191489,937.5483871,12,15,19
1637333371,19/11/2021 14:49,52.10198167,5.082398333,11.42934372,1029.649526,68.03428969,178.18895,20.1433869,592.4210526,921.7777778,16,20,23
1637333374,19/11/2021 14:49,52.10198167,5.082398333,11.47221056,1029.637455,67.69658657,1545.7888,20.04938272,592.4210526,891.6923077,18,22,23
1637333377,19/11/2021 14:49,52.101975,5.08241,11.5072003,1029.644161,67.3802888,260.22565,20.04938272,592.4210526,906.5,16,21,22
1637333380,19/11/2021 14:49,52.101975,5.08241,11.52666554,1029.662722,67.44149125,1343.2923,19.95561036,592.4210526,891.6923077,15,20,23
1637333383,19/11/2021 14:49,52.101975,5.08241,11.51918724,1029.65526,67.34802819,1778.72745,19.86206897,585.6666667,877.3333333,16,21,24
1637333385,19/11/2021 14:49,52.101975,5.08241,11.5047795,1029.64181,67.13302244,1299.4006,19.76875769,592.4210526,877.3333333,17,22,19
1637333388,19/11/2021 14:49,52.101975,5.08241,11.49475816,1029.630077,67.21900847,1,19.95561036,592.4210526,877.3333333,14,16,17
1637333391,19/11/2021 14:49,52.101975,5.08241,11.44144335,1029.632567,67.36522061,1371.72265,19.95561036,592.4210526,877.3333333,10,15,17
1637333393,19/11/2021 14:49,52.101975,5.08241,11.40799262,1029.620586,67.34216391,1257.6769,19.95561036,592.4210526,863.4029851,11,15,16
1637333396,19/11/2021 14:49,52.101975,5.08241,11.39183953,1029.626712,67.38465222,1530.1393,19.86206897,585.6666667,849.8823529,11,14,15
1637333399,19/11/2021 14:49,52.101975,5.08241,11.4109857,1029.62657,67.40142492,1621.0412,19.76875769,585.6666667,849.8823529,11,15,18
1637333401,19/11/2021 14:50,52.101975,5.08241,11.40074411,1029.631518,67.29171844,1473.5224,19.76875769,585.6666667,836.7536232,13,17,18
1637333404,19/11/2021 14:50,52.101975,5.08241,11.41130477,1029.619827,67.26986941,59.69925,19.76875769,585.6666667,836.7536232,14,17,19
1637333406,19/11/2021 14:50,52.101975,5.08241,11.43154425,1029.614274,67.28302342,571.6339,19.86206897,579.0515464,824,14,16,17
1637333409,19/11/2021 14:50,52.10196833,5.082415,11.4928489,1029.629401,67.30330613,653.0394,19.76875769,579.0515464,811.6056338,14,15,16
1637333412,19/11/2021 14:50,52.10196833,5.082415,11.50523469,1029.624431,67.29907357,1,19.76875769,579.0515464,799.5555556,13,15,15
1637333414,19/11/2021 14:50,52.10196833,5.082415,11.54013515,1029.625736,67.3058209,340.6255,19.86206897,579.0515464,799.5555556,13,15,16
1637333417,19/11/2021 14:50,52.10196833,5.082415,11.57809455,1029.634559,67.26364957,455.8141,19.86206897,579.0515464,787.8356164,13,15,16
1637333420,19/11/2021 14:50,52.10196833,5.082415,11.62121465,1029.634548,67.27090187,536.92485,19.95561036,585.6666667,787.8356164,12,17,19
1637333423,19/11/2021 14:50,52.10196333,5.082426667,11.53188257,1029.62204,67.15588711,260.33225,20.23762376,592.4210526,799.5555556,15,19,18
1637333425,19/11/2021 14:50,52.10196333,5.082426667,11.42525733,1029.609932,67.32431136,1,20.42679901,592.4210526,811.6056338,14,19,19
1637333428,19/11/2021 14:50,52.10196333,5.082426667,11.28929134,1029.610578,67.66223023,601.69185,20.52173913,592.4210526,824,14,16,17
1637333431,19/11/2021 14:50,52.10196333,5.082426667,11.16399885,1029.600271,68.07803205,96.53005,20.71232877,592.4210526,824,13,14,14
1637333433,19/11/2021 14:50,52.10196333,5.082426667,11.06536382,1029.600569,68.30798982,1,20.80798005,585.6666667,824,10,14,16
1637333436,19/11/2021 14:50,52.10195667,5.082436667,10.96912626,1029.587457,68.559952,74.43625,21,572.5714286,824,7,10,12
1637333439,19/11/2021 14:50,52.10195667,5.082436667,10.84828641,1029.614186,68.90404588,172.78845,21.09637046,560,824,7,12,14
1637333442,19/11/2021 14:50,52.10195667,5.082436667,10.79554423,1029.620188,69.21347546,1,21.09637046,553.9009901,824,7,14,15
1637333444,19/11/2021 14:50,52.10195667,5.082436667,10.81266831,1029.627111,69.37378512,1,21.09637046,547.9215686,811.6056338,9,13,15
1637333447,19/11/2021 14:50,52.10195667,5.082436667,10.82231409,1029.619802,69.35850043,204.9685,21.19298246,494,799.5555556,9,13,14
1637333449,19/11/2021 14:50,52.10195,5.082446667,10.83966807,1029.626421,69.27074304,1,21.19298246,514.3703704,799.5555556,10,13,13
1637333452,19/11/2021 14:50,52.10195,5.082446667,10.83972437,1029.625133,69.30422231,320.2864,21.28983689,547.9215686,787.8356164,10,13,13
1637333455,19/11/2021 14:50,52.10195,5.082446667,10.81575065,1029.591034,69.31910113,249.65315,21.38693467,572.5714286,787.8356164,10,13,13
1637333457,19/11/2021 14:50,52.10195,5.082446667,10.80376379,1029.583307,69.31281791,316.4871,21.38693467,585.6666667,776.4324324,10,14,14
1637333460,19/11/2021 14:50,52.10195,5.082446667,10.78036245,1029.561279,69.52422261,114.3632,21.48427673,592.4210526,799.5555556,12,13,13
1637333463,19/11/2021 14:51,52.10194167,5.082456667,10.69964942,1029.568523,69.79976224,67.3754,21.67969735,606.3655914,824,9,13,13
1637333465,19/11/2021 14:51,52.10194167,5.082456667,10.6150003,1029.602776,69.99647545,214.2443,21.87610619,606.3655914,824,10,13,13
1637333468,19/11/2021 14:51,52.10194167,5.082456667,10.53557755,1029.611161,70.28824265,175.66365,22.07351077,606.3655914,836.7536232,11,12,11
1637333470,19/11/2021 14:51,52.10194167,5.082456667,10.48494668,1029.603646,70.51564099,225.9541,22.17258883,606.3655914,849.8823529,9,10,11
1637333473,19/11/2021 14:51,52.10194167,5.082456667,10.42444017,1029.605427,70.73738049,163.89685,22.17258883,606.3655914,863.4029851,9,11,11
1637333476,19/11/2021 14:51,52.10194167,5.082456667,10.40554748,1029.585346,70.85062363,1,22.17258883,599.3191489,863.4029851,8,11,11
1637333478,19/11/2021 14:51,52.10194167,5.082456667,10.40183646,1029.58522,70.88930726,250.2408,22.17258883,592.4210526,863.4029851,8,11,11
1637333481,19/11/2021 14:51,52.10194167,5.082456667,10.43131326,1029.592386,70.83060373,205.51815,22.17258883,599.3191489,863.4029851,8,12,12
1637333483,19/11/2021 14:51,52.10194167,5.082456667,10.42509235,1029.591231,70.80219169,371.5334,22.27191868,599.3191489,877.3333333,9,9,9
1637333486,19/11/2021 14:51,52.10194167,5.082456667,10.41607534,1029.595729,70.84976449,90.2934,22.37150127,599.3191489,877.3333333,7,10,10
1637333489,19/11/2021 14:51,52.10194167,5.082456667,10.40106247,1029.569582,70.90415127,1418.94975,22.37150127,592.4210526,877.3333333,8,9,9
1637333491,19/11/2021 14:51,52.10194167,5.082456667,10.39798014,1029.584283,71.06284941,1176.1667,22.27191868,592.4210526,877.3333333,7,9,9
1637333494,19/11/2021 14:51,52.10194,5.082468333,10.40448727,1029.590614,71.59495584,57.42885,22.07351077,553.9009901,849.8823529,7,9,9
1637333497,19/11/2021 14:51,52.10194,5.082468333,10.45625807,1029.559851,71.74721441,1,21.97468354,547.9215686,799.5555556,8,11,11
1637333499,19/11/2021 14:51,52.10194,5.082468333,10.50326697,1029.559149,71.4835957,1,22.07351077,547.9215686,776.4324324,9,11,11
1637333502,19/11/2021 14:51,52.10194,5.082468333,10.59454053,1029.555522,71.24707491,5.20745,22.07351077,553.9009901,754.5263158,10,13,13
1637333504,19/11/2021 14:51,52.10194,5.082468333,10.65196478,1029.569445,71.11287058,2.3237,22.17258883,553.9009901,733.7435897,11,13,14
1637333507,19/11/2021 14:51,52.10193333,5.082481667,10.71018659,1029.561482,70.99628678,1.16185,22.07351077,542.0582524,723.7468354,10,12,14
1637333510,19/11/2021 14:51,52.10193333,5.082481667,10.81864064,1029.558366,71.13986719,11.6185,21.97468354,479.6521739,660.2790698,10,18,20
1637333513,19/11/2021 14:51,52.10193333,5.082481667,10.95211942,1029.559095,71.08726273,0.88715,21.77777778,432.8888889,547.9215686,13,18,21
1637333515,19/11/2021 14:51,52.10193333,5.082481667,11.02249719,1029.53796,70.9566883,1.16185,21.58186398,429.0393701,479.6521739,14,21,21
1637333518,19/11/2021 14:51,52.10193333,5.082481667,11.11060441,1029.462808,70.7667761,1.16185,21.38693467,421.5193798,429.0393701,13,21,22
1637333521,19/11/2021 14:52,52.101925,5.082491667,11.22733478,1029.402666,71.64179677,0.88715,21.19298246,403.7014925,387.1654676,16,22,23
1637333523,19/11/2021 14:52,52.101925,5.082491667,11.32694109,1029.332181,72.07654901,0,21,390.3768116,351.9470199,15,20,20
1637333526,19/11/2021 14:52,52.101925,5.082491667,11.46011092,1029.24046,72.29420164,1.16185,20.80798005,403.7014925,331.4213836,13,17,18
1637333528,19/11/2021 14:52,52.101925,5.082491667,11.58597602,1029.157524,71.20833632,1.16185,20.80798005,390.3768116,317.3333333,11,18,20
1637333531,19/11/2021 14:52,52.101925,5.082491667,11.69342683,1029.090231,71.2417237,3.76735,20.71232877,390.3768116,302.1395349,11,18,21
1637333534,19/11/2021 14:52,52.101925,5.082491667,11.80701904,1028.980688,70.64936872,1.53075,20.71232877,387.1654676,290.0674157,11,19,23
1637333536,19/11/2021 14:52,52.100715,5.083306667,11.91187588,1028.943791,70.11271558,11.1402,20.71232877,380.8794326,278.7826087,12,19,22
1637333539,19/11/2021 14:52,52.100715,5.083306667,12.02192654,1028.940327,70.24225648,19.6731,20.52173913,360.2162162,256.6903553,11,17,21
1637333542,19/11/2021 14:52,52.10072333,5.083341667,12.19499486,1028.949202,69.93587879,160.29915,20.33209418,324.2469136,206.1276596,12,18,21
1637333544,19/11/2021 14:52,52.10072333,5.083341667,12.35562116,1028.937172,69.62179484,13.629,19.67567568,146.6315789,89.97156398,11,16,19
1637333547,19/11/2021 14:52,52.10072333,5.083341667,12.47737346,1028.937596,69.33955883,23.88025,19.03045067,151.4074074,68.19354839,10,16,20
1637333549,19/11/2021 14:52,52.10072333,5.083341667,12.63594536,1028.92742,68.73829627,27.4949,18.75728155,206.1276596,64.3125,11,16,20
1637333552,19/11/2021 14:52,52.10072333,5.083341667,12.74177427,1028.935484,68.18280876,24.7692,19.12195122,333.8734177,113.2307692,11,15,19
1637333555,19/11/2021 14:52,52.10072333,5.083341667,12.87083607,1028.947252,68.33930702,128.22755,19.21367521,263.1709845,115.5877437,10,14,18
1637333557,19/11/2021 14:52,52.10072333,5.083341667,12.97689476,1028.946569,69.16664571,1,19.12195122,333.8734177,124.1169591,11,14,17
1637333560,19/11/2021 14:52,52.10072333,5.083341667,13.17262936,1028.949883,72.86031031,8.2959,19.03045067,351.9470199,135.9003115,10,12,13
1637333562,19/11/2021 14:52,52.10072333,5.083341667,13.28022777,1028.94194,72.48842345,77.8268,18.93917275,363.047619,145.9672131,8,10,11
1637333565,19/11/2021 14:52,52.10072333,5.083341667,13.35860158,1028.935891,71.02680523,42.08705,18.93917275,368.8275862,157.1487889,8,10,11
1637333568,19/11/2021 14:52,52.10072333,5.083341667,13.46968502,1028.960772,69.06797141,61.035,18.84811665,368.8275862,160.1403509,7,10,11
1637333570,19/11/2021 14:52,52.10072333,5.083341667,13.56147262,1028.97319,68.37828363,4092.66625,18.48609432,315.0843373,151.4074074,7,10,11
1637333573,19/11/2021 14:52,52.10072667,5.083366667,13.63162681,1028.982075,67.73605527,4602.4176,17.94957983,377.8028169,157.1487889,7,9,10
1637333576,19/11/2021 14:52,52.10072667,5.083366667,13.73140822,1028.969661,66.86731505,4815.2813,17.59617682,354.6666667,160.9014085,7,10,10
1637333578,19/11/2021 14:52,52.10072667,5.083366667,13.80207786,1028.953053,66.56566142,1,17.33333333,333.8734177,155.6838488,6,10,10
1637333581,19/11/2021 14:53,52.10072667,5.083366667,13.83153216,1028.937313,66.30764644,1,16.98578199,286.2222222,136.5,7,10,10
1637333583,19/11/2021 14:53,52.10072667,5.083366667,13.88829601,1028.940109,66.10511519,1,16.72727273,278.7826087,125.7109145,7,11,11
1637333586,19/11/2021 14:53,52.10072667,5.083386667,13.93202191,1028.94173,65.99061891,1,16.47058824,268.2105263,120,7,11,12
1637333589,19/11/2021 14:53,52.10072667,5.083386667,13.96250371,1028.942828,65.80440825,1,16.30046948,250.4676617,111.8474114,7,12,12
1637333591,19/11/2021 14:53,52.10072667,5.083386667,13.99985863,1028.939325,65.57947536,1,16.13114754,261.5257732,110.4864865,7,12,12
1637333594,19/11/2021 14:53,52.10072667,5.083386667,14.03171043,1028.949265,65.5038718,1,16.04678363,268.2105263,112.7671233,7,11,12
1637333596,19/11/2021 14:53,52.10072667,5.083386667,14.0625115,1028.950329,65.21286388,1,15.96261682,269.9259259,113.2307692,7,11,11
1637333599,19/11/2021 14:53,52.100735,5.083401667,14.09918147,1028.927066,64.87159711,1,15.87864644,252,110.0377358,6,11,13
1637333602,19/11/2021 14:53,52.100735,5.083401667,14.1491521,1028.928469,64.55266489,1,15.87864644,245.9607843,104.8355091,7,12,14
1637333604,19/11/2021 14:53,52.100735,5.083401667,14.20286692,1028.93153,64.67689501,1,15.96261682,245.9607843,104,6,10,12
1637333607,19/11/2021 14:53,52.100735,5.083401667,14.24088366,1028.942108,64.69005598,1,16.04678363,244.4878049,102.7628866,6,10,12
1637333610,19/11/2021 14:53,52.100735,5.083401667,14.29673329,1028.938839,64.50460515,1,16.21570926,250.4676617,103.1731266,6,10,11
1637333612,19/11/2021 14:53,52.10074167,5.083403333,14.33338008,1028.938853,64.39641205,1,16.21570926,266.513089,109.1474531,7,9,11
1637333615,19/11/2021 14:53,52.10074167,5.083403333,14.40005316,1028.93369,64.17167843,1,16.04678363,258.2857143,107.3952255,6,9,11
1637333617,19/11/2021 14:53,52.10074167,5.083403333,14.4394733,1028.937529,64.01956654,1,15.96261682,256.6903553,108.2666667,6,9,10
1637333620,19/11/2021 14:53,52.10074167,5.083403333,14.48813066,1028.947378,63.80032021,1,15.79487179,247.4482759,106.5329815,6,9,10
1637333623,19/11/2021 14:53,52.10074167,5.083403333,14.54150314,1028.936251,63.51471724,1,15.62790698,248.950495,104,7,9,10
1637333625,19/11/2021 14:53,52.10074333,5.083385,14.60509387,1028.934987,63.40087069,1,15.62790698,264.8333333,106.5329815,6,9,9
1637333628,19/11/2021 14:53,52.10074333,5.083385,14.6577248,1028.936159,63.34736747,1,15.54471545,255.1111111,108.7058824,6,10,10
1637333630,19/11/2021 14:53,52.10074333,5.083385,14.75342008,1028.946928,63.1785467,1,15.54471545,266.513089,110.9376694,8,10,10
1637333633,19/11/2021 14:53,52.10074333,5.083385,14.83025496,1028.952986,63.03120916,1,15.46171694,261.5257732,110.9376694,8,11,11
1637333636,19/11/2021 14:53,52.10074333,5.083385,14.90343564,1028.962543,62.91773969,1,15.62790698,296,119,7,10,10
1637333638,19/11/2021 14:53,52.10074333,5.083385,14.9609182,1028.947251,62.75950696,1,15.79487179,329,128.4311377,6,9,10
1637333641,19/11/2021 14:54,52.10074333,5.083385,14.98803194,1028.933229,62.52845029,1,15.96261682,304.2339181,129.5421687,7,10,11
1637333644,19/11/2021 14:54,52.10074333,5.083385,15.02987301,1028.92405,62.10953525,1,16.04678363,288.1340782,125.7109145,6,9,10
1637333646,19/11/2021 14:54,52.10074333,5.083385,15.07685153,1028.937841,61.80720879,1,16.04678363,302.1395349,129.5421687,6,11,12
1637333649,19/11/2021 14:54,52.10074333,5.083385,15.11623854,1028.945252,61.60942798,1,15.96261682,310.6666667,134.1234568,7,9,10
1637333652,19/11/2021 14:54,52.10074333,5.083385,15.15910717,1028.929048,61.37886947,1,15.87864644,298.0229885,131.2340426,5,9,11
1637333654,19/11/2021 14:54,52.10074333,5.083385,15.20260417,1028.942555,61.18673243,1,15.79487179,294,130.6666667,6,11,11
1637333657,19/11/2021 14:54,52.10075,5.083363333,15.2501545,1028.944833,61.02210499,3247.94615,15.62790698,304.2339181,131.804878,6,11,12
1637333660,19/11/2021 14:54,52.10075,5.083363333,15.29975983,1028.95698,60.86863866,1,15.54471545,312.8622754,134.7120743,6,12,12
1637333662,19/11/2021 14:54,52.10075,5.083363333,15.31831129,1028.95235,60.7644157,1,15.54471545,319.6097561,138.9367089,6,13,13
1637333665,19/11/2021 14:54,52.10075,5.083363333,15.35632842,1028.967926,60.64959643,1,15.54471545,319.6097561,139.5555556,6,12,12
1637333668,19/11/2021 14:54,52.10075,5.083363333,15.39537305,1028.957736,60.50148658,1,15.54471545,338.8717949,147.30033,7,13,13
1637333670,19/11/2021 14:54,52.10075667,5.083336667,15.42248696,1028.967526,60.41981051,1,15.62790698,324.2469136,146.6315789,7,13,13
